0.000,"Info","2021-04-23 03:38:05","Service 'E_ymaze_droso' : Execution start"
609.884,"Info","Arena",13,"Enter_Zone",1
609.984,"Info","Arena",13,"Exit_Zone",1
609.984,"Info","Arena",13,"Enter_Zone",4
610.019,"Info","Arena",13,"Exit_Zone",4
610.019,"Info","Arena",13,"Enter_Zone",1
610.084,"Info","Arena",13,"Exit_Zone",1
610.084,"Info","Arena",13,"Enter_Zone",4
610.117,"Info","Arena",13,"Exit_Zone",4
610.117,"Info","Arena",13,"Enter_Zone",1
610.150,"Info","Arena",10,"Exit_Zone",1
610.150,"Info","Arena",10,"Enter_Zone",4
610.186,"Info","Arena",13,"Exit_Zone",1
610.186,"Info","Arena",13,"Enter_Zone",4
610.218,"Info","Arena",13,"Exit_Zone",4
610.218,"Info","Arena",13,"Enter_Zone",1
610.384,"Info","Arena",13,"Exit_Zone",1
610.384,"Info","Arena",13,"Enter_Zone",4
610.417,"Info","Arena",13,"Exit_Zone",4
610.417,"Info","Arena",13,"Enter_Zone",1
610.484,"Info","Arena",13,"Exit_Zone",1
610.484,"Info","Arena",13,"Enter_Zone",4
610.519,"Info","Arena",13,"Exit_Zone",4
610.519,"Info","Arena",13,"Enter_Zone",1
610.584,"Info","Arena",13,"Exit_Zone",1
610.584,"Info","Arena",13,"Enter_Zone",4
610.617,"Info","Arena",13,"Exit_Zone",4
610.617,"Info","Arena",13,"Enter_Zone",1
610.750,"Info","Arena",13,"Exit_Zone",1
610.750,"Info","Arena",13,"Enter_Zone",4
610.784,"Info","Arena",13,"Exit_Zone",4
610.784,"Info","Arena",13,"Enter_Zone",1
610.984,"Info","Arena",13,"Exit_Zone",1
610.984,"Info","Arena",13,"Enter_Zone",4
611.019,"Info","Arena",13,"Exit_Zone",4
611.019,"Info","Arena",13,"Enter_Zone",1
611.450,"Info","Arena",13,"Exit_Zone",1
611.450,"Info","Arena",13,"Enter_Zone",4
611.483,"Info","Arena",13,"Exit_Zone",4
611.483,"Info","Arena",13,"Enter_Zone",1
622.648,"Info","Arena",13,"Exit_Zone",1
622.648,"Info","Arena",13,"Enter_Zone",4
622.683,"Info","Arena",13,"Exit_Zone",4
622.683,"Info","Arena",13,"Enter_Zone",1
622.881,"Info","Arena",13,"Exit_Zone",1
622.881,"Info","Arena",13,"Enter_Zone",4
622.915,"Info","Arena",13,"Exit_Zone",4
622.915,"Info","Arena",13,"Enter_Zone",1
623.148,"Info","Arena",13,"Exit_Zone",1
623.148,"Info","Arena",13,"Enter_Zone",4
623.183,"Info","Arena",13,"Exit_Zone",4
623.183,"Info","Arena",13,"Enter_Zone",1
623.350,"Info","Arena",13,"Exit_Zone",1
623.350,"Info","Arena",13,"Enter_Zone",4
623.415,"Info","Arena",13,"Exit_Zone",4
623.415,"Info","Arena",13,"Enter_Zone",1
623.748,"Info","Arena",13,"Exit_Zone",1
623.748,"Info","Arena",13,"Enter_Zone",4
623.915,"Info","Arena",13,"Exit_Zone",4
623.915,"Info","Arena",13,"Enter_Zone",1
623.948,"Info","Arena",13,"Exit_Zone",1
623.948,"Info","Arena",13,"Enter_Zone",4
623.981,"Info","Arena",8,"Exit_Zone",4
623.981,"Info","Arena",8,"Enter_Zone",3
624.048,"Info","Arena",8,"Exit_Zone",3
624.048,"Info","Arena",8,"Enter_Zone",4
624.148,"Info","Arena",8,"Exit_Zone",4
624.148,"Info","Arena",8,"Enter_Zone",3
624.248,"Info","Arena",13,"Exit_Zone",4
